frequency:    0.250000 Hz
start time    143128 ms
stop time     183128 ms
Sample Prd    2 ms
Number Cylces 10 
N_sample,fluidInVoltage,fluidOutVoltage,pressureCommanded,pressureError,pressure
703,138,0,363.90,13.90,350
704,164,0,364.48,16.48,348
705,160,0,365.06,16.06,349
706,156,0,365.65,15.65,350
707,152,0,366.23,15.23,351
708,148,0,366.81,14.81,352
709,133,0,367.39,13.39,354
710,159,0,367.97,15.97,352
711,145,0,368.55,14.55,354
712,151,0,369.13,15.13,354
713,167,0,369.71,16.71,353
714,162,0,370.29,16.29,354
715,78,0,370.86,7.86,363
716,134,0,371.44,13.44,358
717,150,0,372.01,15.01,357
718,145,0,372.59,14.59,358
719,101,0,373.16,10.16,363
720,97,0,373.73,9.73,364
721,173,0,374.31,17.31,357
722,128,0,374.88,12.88,362
723,154,0,375.45,15.45,360
724,160,0,376.02,16.02,360
725,155,0,376.58,15.58,361
726,111,0,377.15,11.15,366
727,157,0,377.72,15.72,362
728,112,0,378.28,11.28,367
729,128,0,378.85,12.85,366
730,114,0,379.41,11.41,368
731,79,0,379.98,7.98,372
732,135,0,380.54,13.54,367
733,100,0,381.10,10.10,371
734,116,0,381.66,11.66,370
735,102,0,382.22,10.22,372
736,117,0,382.78,11.78,371
737,113,0,383.34,11.34,372
738,108,0,383.89,10.89,373
739,124,0,384.45,12.45,372
740,150,0,385.00,15.00,370
741,135,0,385.56,13.56,372
742,111,0,386.11,11.11,375
743,116,0,386.66,11.66,375
744,142,0,387.22,14.22,373
745,127,0,387.77,12.77,375
746,143,0,388.32,14.32,374
747,108,0,388.86,10.86,378
748,104,0,389.41,10.41,379
749,129,0,389.96,12.96,377
750,125,0,390.50,12.50,378
751,140,0,391.05,14.05,377
752,125,0,391.59,12.59,379
753,131,0,392.13,13.13,379
754,126,0,392.68,12.68,380
755,112,0,393.22,11.22,382
756,127,0,393.76,12.76,381
757,132,0,394.29,13.29,381
758,118,0,394.83,11.83,383
759,133,0,395.37,13.37,382
760,139,0,395.90,13.90,382
761,134,0,396.44,13.44,383
762,139,0,396.97,13.97,383
763,115,0,397.50,11.50,386
764,130,0,398.04,13.04,385
765,105,0,398.57,10.57,388
766,110,0,399.09,11.09,388
767,116,0,399.62,11.62,388
768,121,0,400.15,12.15,388
769,136,0,400.68,13.68,387
770,122,0,401.20,12.20,389
771,157,0,401.72,15.72,386
772,102,0,402.25,10.25,392
773,137,0,402.77,13.77,389
774,102,0,403.29,10.29,393
775,138,0,403.81,13.81,390
776,83,0,404.33,8.33,396
777,148,0,404.84,14.84,390
778,133,0,405.36,13.36,392
779,118,0,405.88,11.88,394
780,103,0,406.39,10.39,396
781,119,0,406.90,11.90,395
782,114,0,407.41,11.41,396
783,79,0,407.92,7.92,400
784,94,0,408.43,9.43,399
785,89,0,408.94,8.94,400
786,104,0,409.45,10.45,399
787,129,0,409.95,12.95,397
788,144,0,410.46,14.46,396
789,119,0,410.96,11.96,399
790,134,0,411.46,13.46,398
791,99,0,411.96,9.96,402
792,94,0,412.46,9.46,403
793,129,0,412.96,12.96,400
794,134,0,413.46,13.46,400
795,109,0,413.96,10.96,403
796,134,0,414.45,13.45,401
797,119,0,414.94,11.94,403
798,124,0,415.44,12.44,403
799,129,0,415.93,12.93,403
800,124,0,416.42,12.42,404
801,119,0,416.91,11.91,405
802,143,0,417.39,14.39,403
803,128,0,417.88,12.88,405
804,143,0,418.37,14.37,404
805,158,0,418.85,15.85,403
806,153,0,419.33,15.33,404
807,148,0,419.81,14.81,405
808,132,0,420.29,13.29,407
809,147,0,420.77,14.77,406
810,122,0,421.25,12.25,409
811,137,0,421.73,13.73,408
812,132,0,422.20,13.20,409
813,146,0,422.67,14.67,408
814,131,0,423.15,13.15,410
815,146,0,423.62,14.62,409
816,130,0,424.09,13.09,411
817,155,0,424.56,15.56,409
818,130,0,425.02,13.02,412
819,124,0,425.49,12.49,413
820,139,0,425.95,13.95,412
821,124,0,426.42,12.42,414
822,148,0,426.88,14.88,412
823,163,0,427.34,16.34,411
824,127,0,427.80,12.80,415
825,122,0,428.26,12.26,416
826,147,0,428.71,14.71,414
827,141,0,429.17,14.17,415
828,116,0,429.62,11.62,418
829,140,0,430.07,14.07,416
830,105,0,430.52,10.52,420
831,119,0,430.97,11.97,419
