frequency:    0.250000 Hz
start time    31288 ms
stop time     71288 ms
Sample Prd    2 ms
Number Cylces 10 
N_sample,fluidInVoltage,fluidOutVoltage,pressureCommanded,pressureError,pressure
294,155,0,167.60,15.60,152
295,150,0,168.09,15.09,153
296,145,0,168.59,14.59,154
297,140,0,169.09,14.09,155
298,135,0,169.59,13.59,156
299,160,0,170.09,16.09,154
300,145,0,170.59,14.59,156
301,140,0,171.09,14.09,157
302,145,0,171.59,14.59,157
303,180,0,172.10,18.10,154
304,166,0,172.60,16.60,156
305,161,0,173.11,16.11,157
306,166,0,173.62,16.62,157
307,161,0,174.13,16.13,158
308,156,0,174.64,15.64,159
309,161,0,175.15,16.15,159
310,176,0,175.66,17.66,158
311,141,0,176.18,14.18,162
312,156,0,176.69,15.69,161
313,182,0,177.21,18.21,159
314,167,0,177.72,16.72,161
315,152,0,178.24,15.24,163
316,167,0,178.76,16.76,162
317,162,0,179.28,16.28,163
318,118,0,179.81,11.81,168
319,133,0,180.33,13.33,167
320,158,0,180.85,15.85,165
321,143,0,181.38,14.38,167
322,149,0,181.90,14.90,167
323,124,0,182.43,12.43,170
324,109,0,182.96,10.96,172
325,94,0,183.49,9.49,174
326,100,0,184.02,10.02,174
327,135,0,184.55,13.55,171
328,80,0,185.08,8.08,177
329,86,0,185.62,8.62,177
330,81,0,186.15,8.15,178
331,86,0,186.69,8.69,178
332,92,0,187.22,9.22,178
333,107,0,187.76,10.76,177
334,102,0,188.30,10.30,178
335,98,0,188.84,9.84,179
336,123,0,189.38,12.38,177
337,99,0,189.92,9.92,180
338,104,0,190.46,10.46,180
339,130,0,191.01,13.01,178
340,135,0,191.55,13.55,178
341,120,0,192.10,12.10,180
342,136,0,192.64,13.64,179
343,121,0,193.19,12.19,181
344,127,0,193.74,12.74,181
345,112,0,194.29,11.29,183
346,148,0,194.84,14.84,180
347,123,0,195.39,12.39,183
348,149,0,195.94,14.94,181
349,134,0,196.50,13.50,183
350,140,0,197.05,14.05,183
351,156,0,197.61,15.61,182
352,131,0,198.16,13.16,185
353,157,0,198.72,15.72,183
354,122,0,199.28,12.28,187
355,128,0,199.84,12.84,187
356,153,0,200.40,15.40,185
357,149,0,200.96,14.96,186
358,155,0,201.52,15.52,186
359,140,0,202.08,14.08,188
360,146,0,202.64,14.64,188
361,152,0,203.21,15.21,188
362,147,0,203.77,14.77,189
363,133,0,204.34,13.34,191
364,159,0,204.91,15.91,189
365,144,0,205.47,14.47,191
366,130,0,206.04,13.04,193
367,156,0,206.61,15.61,191
368,121,0,207.18,12.18,195
369,137,0,207.75,13.75,194
370,143,0,208.32,14.32,194
371,138,0,208.90,13.90,195
372,124,0,209.47,12.47,197
373,130,0,210.04,13.04,197
374,136,0,210.62,13.62,197
375,151,0,211.19,15.19,196
376,157,0,211.77,15.77,196
377,133,0,212.35,13.35,199
378,129,0,212.93,12.93,200
